fold,video_id,windows,suspect_windows,first_window_suspect,max_identity_clusters,min_dominant_ratio,max_cosine_distance,mean_cosine_distance,clip_suspect_contamination,suspect_window_ratio
fold1,LS_WILTY_EP4_lie10,6,3,False,2,0.5,1.079957127571106,0.31159178415934247,True,0.5
fold1,LS_WILTY_EP4_lie12,5,2,True,4,0.5,0.9138968586921692,0.3242946594953537,True,0.4
fold1,LS_WILTY_EP4_lie14,4,3,False,4,0.5,1.0344253778457642,0.3612201064825058,True,0.75
fold1,LS_WILTY_EP4_truth10,7,3,True,4,0.4375,0.9941078424453735,0.3398255045924868,True,0.42857142857142855
fold1,LS_WILTY_EP4_truth2,9,9,True,6,0.375,1.058859944343567,0.4129609333144294,True,1.0
fold1,LS_WILTY_EP4_truth3,5,5,True,5,0.3125,1.1372252702713013,0.4850867450237274,True,1.0
fold1,LS_WILTY_EP4_truth6,8,6,True,5,0.3125,1.0912071466445923,0.4502869062125683,True,0.75
fold1,LS_WILTY_EP5_lie4,4,4,True,5,0.5625,1.1017341613769531,0.4052402675151825,True,1.0
fold1,LS_WILTY_EP5_lie7,4,0,False,3,0.875,0.9025312662124634,0.21052590757608414,False,0.0
fold1,LS_WILTY_EP5_truth1,5,1,False,2,0.625,0.6158291101455688,0.20781341791152955,True,0.2
fold1,LS_WILTY_EP5_truth7,5,2,True,3,0.5625,0.9812580347061157,0.3184132814407349,True,0.4
fold1,LS_WILTY_EP6_lie1,5,4,True,4,0.5,1.0339573621749878,0.3932526409626007,True,0.8
fold1,LS_WILTY_EP6_lie3,4,4,True,5,0.4375,0.9420720934867859,0.4660666957497597,True,1.0
fold1,LS_WILTY_EP6_lie5,4,2,False,4,0.4375,1.0721344947814941,0.30402037501335144,True,0.5
fold1,LS_WILTY_EP6_lie6,6,3,True,3,0.5,0.8607105612754822,0.29135419179995853,True,0.5
fold1,LS_WILTY_EP6_lie7,5,1,False,3,0.6875,0.9700836539268494,0.3005387604236603,True,0.2
fold1,LS_WILTY_EP6_truth3,3,3,True,6,0.375,1.092078685760498,0.5369463860988617,True,1.0
fold1,LS_WILTY_EP6_truth4,6,3,False,5,0.4375,0.9834728837013245,0.349660483499368,True,0.5
fold1,LS_WILTY_EP6_truth5,5,5,True,6,0.375,1.0074065923690796,0.4699466109275818,True,1.0
fold1,LS_WILTY_EP6_truth6,4,3,True,5,0.625,1.160616159439087,0.3879336267709732,True,0.75
fold1,LS_WILTY_EP72_lie1,3,3,True,6,0.4375,0.9696789383888245,0.44624391198158264,True,1.0
fold1,LS_WILTY_EP72_lie14,7,6,True,5,0.3125,1.1084357500076294,0.396709327186857,True,0.8571428571428571
fold1,LS_WILTY_EP72_lie4,4,2,False,5,0.4375,1.0012950897216797,0.35462016239762306,True,0.5
fold1,LS_WILTY_EP72_lie6,12,9,True,6,0.3125,1.205621600151062,0.4596006857852141,True,0.75
fold1,LS_WILTY_EP72_lie8,3,1,False,3,0.6875,0.984571099281311,0.33452265461285907,True,0.3333333333333333
fold1,LS_WILTY_EP72_true4,6,6,True,5,0.3125,1.0751852989196777,0.4897298167149226,True,1.0
fold1,LS_WILTY_EP72_true8,6,6,True,6,0.4375,0.9859974980354309,0.43413886427879333,True,1.0
fold1,LS_WILTY_EP72_true9,5,0,False,4,0.75,0.9029390811920166,0.21573653519153596,False,0.0
fold1,LS_WILTY_EP73_ lie1,7,6,True,6,0.3125,1.15541410446167,0.47124454379081726,True,0.8571428571428571
fold1,LS_WILTY_EP73_ lie2,7,5,True,3,0.5625,0.9266852140426636,0.3218064435890743,True,0.7142857142857143
fold1,LS_WILTY_EP73_ lie5,4,2,True,3,0.375,1.0053207874298096,0.40575867146253586,True,0.5
fold1,LS_WILTY_EP73_ lie6,4,1,False,3,0.625,0.6127330660820007,0.2542387321591377,True,0.25
fold1,LS_WILTY_EP73_ lie8,10,10,True,7,0.25,1.2057197093963623,0.5347206264734268,True,1.0
fold1,LS_WILTY_EP73_ true1,11,9,True,7,0.25,1.1468780040740967,0.44208916479891,True,0.8181818181818182
fold1,LS_WILTY_EP73_ true10,5,1,True,4,0.6875,0.8668825626373291,0.26502452194690707,True,0.2
fold1,LS_WILTY_EP73_ true11,4,2,True,4,0.4375,0.9654164910316467,0.3638225346803665,True,0.5
fold1,LS_WILTY_EP73_ true13,6,1,False,4,0.5625,0.9312509298324585,0.24226239075263342,True,0.16666666666666666
fold1,LS_WILTY_EP73_ true3,4,3,False,3,0.375,1.0277113914489746,0.35254378989338875,True,0.75
fold1,LS_WILTY_EP73_ true4,6,1,True,4,0.625,1.0286438465118408,0.2701914807160695,True,0.16666666666666666
fold1,LS_WILTY_EP73_ true7,5,1,True,3,0.6875,1.0140185356140137,0.31194967329502105,True,0.2
fold1,LS_WILTY_EP75_lie1,5,5,True,5,0.5,1.09584641456604,0.359151291847229,True,1.0
fold1,LS_WILTY_EP75_lie10,5,5,True,6,0.375,1.1315710544586182,0.5043382763862609,True,1.0
fold1,LS_WILTY_EP75_lie2,16,0,False,1,1.0,2.384185791015625e-07,2.384185791015625e-07,False,0.0
fold1,LS_WILTY_EP75_lie3,4,0,False,1,1.0,0.46053045988082886,0.14228413999080658,False,0.0
fold1,LS_WILTY_EP75_lie4,16,0,False,1,1.0,2.384185791015625e-07,2.384185791015625e-07,False,0.0
fold1,LS_WILTY_EP75_lie5,6,4,True,5,0.3125,1.1113768815994263,0.39886971314748126,True,0.6666666666666666
fold1,LS_WILTY_EP75_lie7,3,2,False,3,0.625,0.865371823310852,0.31355607509613037,True,0.6666666666666666
fold1,LS_WILTY_EP75_lie9,8,4,True,3,0.375,1.0767159461975098,0.338589483872056,True,0.5
fold1,LS_WILTY_EP75_true1,8,2,True,5,0.4375,1.0707124471664429,0.2818021774291992,True,0.25
fold1,LS_WILTY_EP76_lie1,4,0,False,2,0.9375,0.9148435592651367,0.17729060724377632,False,0.0
fold1,LS_WILTY_EP76_lie16,8,0,False,3,0.75,1.1029071807861328,0.30363612435758114,False,0.0
fold1,LS_WILTY_EP76_true10,5,3,True,3,0.4375,0.8793184757232666,0.3346659570932388,True,0.6
fold1,LS_WILTY_EP76_true13,5,5,True,7,0.25,1.2073900699615479,0.6207541823387146,True,1.0
fold1,LS_WILTY_EP76_true5,4,2,True,6,0.375,1.1927766799926758,0.3799524363130331,True,0.5
fold1,LS_WILTY_EP76_true7,9,3,True,5,0.4375,1.165876865386963,0.28243110246128506,True,0.3333333333333333
fold1,LS_WILTY_EP7_lie1,4,1,True,4,0.6875,0.9131864309310913,0.2993473596870899,True,0.25
fold1,LS_WILTY_EP7_lie12,3,3,True,5,0.375,1.0896892547607422,0.42794284224510193,True,1.0
fold1,LS_WILTY_EP7_lie6,4,4,True,7,0.25,1.1144983768463135,0.5098269134759903,True,1.0
fold1,LS_WILTY_EP7_lie9,5,2,True,4,0.4375,1.0093045234680176,0.3145847901701927,True,0.4
fold1,LS_WILTY_EP7_truth10,4,4,True,4,0.375,1.0229028463363647,0.38311750441789627,True,1.0
fold1,LS_WILTY_EP7_truth7,5,1,True,2,0.6875,0.8856433033943176,0.11365062035620213,True,0.2
fold1,LS_WILTY_EP7_truth8,3,3,True,5,0.375,1.189805030822754,0.5585224827130636,True,1.0
fold1,LS_WILTY_EP9_lie12,4,4,True,5,0.3125,0.8800783753395081,0.3958119601011276,True,1.0
fold1,LS_WILTY_EP9_lie14,4,4,True,8,0.25,1.2422047853469849,0.5482483729720116,True,1.0
fold1,LS_WILTY_EP9_lie18,3,2,False,4,0.5,1.0084269046783447,0.3624941011269887,True,0.6666666666666666
fold1,LS_WILTY_EP9_lie19,3,3,True,5,0.25,0.9670293927192688,0.453790287176768,True,1.0
fold1,LS_WILTY_EP9_lie3,3,0,False,2,0.8125,0.847680389881134,0.2058731416861216,False,0.0
fold1,LS_WILTY_EP9_lie9,5,2,True,5,0.4375,1.22255539894104,0.3591072142124176,True,0.4
fold1,LS_WILTY_EP9_truth1,4,3,True,3,0.5625,0.9212079048156738,0.3506918139755726,True,0.75
fold1,LS_WILTY_EP9_truth5,6,4,True,3,0.5625,1.122534155845642,0.3324435104926427,True,0.6666666666666666
fold1,LS_WILTY_EP9_truth6,7,1,True,3,0.5,0.824263334274292,0.2708124411957605,True,0.14285714285714285
fold1,LS_WILTY_EP9_truth7,4,2,True,4,0.5,0.9976245760917664,0.361711323261261,True,0.5
fold1,LS_WILTY_EP9_truth9,4,1,True,2,0.6875,0.8034889101982117,0.20120979845523834,True,0.25
fold1,SB_WILTY_EP29_lie1,4,1,True,3,0.375,1.0068522691726685,0.331643670797348,True,0.25
fold1,SB_WILTY_EP29_lie2,7,5,True,5,0.4375,0.9033175706863403,0.37338718346187044,True,0.7142857142857143
fold1,SB_WILTY_EP29_lie5,4,1,True,4,0.375,0.9761801362037659,0.3192012906074524,True,0.25
fold1,SB_WILTY_EP31_lie1,7,1,True,2,0.625,0.8033599853515625,0.2052989729813167,True,0.14285714285714285
fold1,SB_WILTY_EP31_truth1,9,7,True,5,0.4375,1.0194028615951538,0.3719123982720905,True,0.7777777777777778
fold1,SB_WILTY_EP31_truth3,4,3,True,4,0.375,1.075657844543457,0.42667825520038605,True,0.75
fold1,SB_WILTY_EP32_lie10,7,5,True,5,0.4375,1.1504745483398438,0.3877120316028595,True,0.7142857142857143
fold1,SB_WILTY_EP32_lie14,6,3,True,5,0.5625,1.0815564393997192,0.38454170028368634,True,0.5
fold1,SB_WILTY_EP32_lie15,9,4,True,4,0.4375,0.9695217609405518,0.33931979537010193,True,0.4444444444444444
fold1,SB_WILTY_EP32_lie7,7,0,False,3,0.8125,1.004280924797058,0.2836049199104309,False,0.0
fold1,SB_WILTY_EP32_lie8,4,3,True,3,0.5,1.0020486116409302,0.34607649594545364,True,0.75
fold1,SB_WILTY_EP32_truth3,9,5,True,5,0.5,1.101953148841858,0.37480149997605217,True,0.5555555555555556
fold1,SB_WILTY_EP33_lie2,7,6,True,7,0.375,1.0352489948272705,0.4260620985712324,True,0.8571428571428571
fold1,SB_WILTY_EP33_truth2,4,4,True,3,0.5,0.8761030435562134,0.3440583273768425,True,1.0
fold1,SB_WILTY_EP33_truth3,6,6,True,5,0.3125,1.117795705795288,0.4605216334263484,True,1.0
fold1,SB_WILTY_EP33_truth6,4,4,True,6,0.375,1.094119906425476,0.49331188201904297,True,1.0
fold1,SB_WILTY_EP34_lie6,5,5,True,6,0.3125,1.1092324256896973,0.45342937111854553,True,1.0
fold1,SB_WILTY_EP34_lie7,5,5,True,5,0.375,1.0559395551681519,0.41558672189712526,True,1.0
fold1,SB_WILTY_EP34_lie9,9,5,True,5,0.375,0.958566427230835,0.3610499832365248,True,0.5555555555555556
fold1,SB_WILTY_EP34_truth1,10,7,True,4,0.375,1.0238186120986938,0.3529117524623871,True,0.7
fold1,SB_WILTY_EP34_truth3,8,3,True,5,0.375,1.0773062705993652,0.32026615738868713,True,0.375
fold1,SB_WILTY_EP35_truth10,8,5,False,6,0.375,1.2072714567184448,0.41614942252635956,True,0.625
fold1,SB_WILTY_EP35_truth11,6,5,True,5,0.3125,0.9871203899383545,0.4251306603352229,True,0.8333333333333334
fold1,SB_WILTY_EP35_truth3,4,2,True,5,0.375,1.102843165397644,0.3356497436761856,True,0.5
fold1,SB_WILTY_EP35_truth4,4,4,True,6,0.3125,1.1561163663864136,0.5289540737867355,True,1.0
fold1,SB_WILTY_EP35_truth5,4,3,False,3,0.375,0.9666914343833923,0.3958692401647568,True,0.75
fold1,SB_WILTY_EP35_truth6,5,4,True,4,0.5,1.1770216226577759,0.3942118674516678,True,0.8
fold1,SB_WILTY_EP35_truth7,7,5,True,3,0.5,0.9986046552658081,0.3619076098714556,True,0.7142857142857143
fold1,SB_WILTY_EP35_truth9,9,8,True,5,0.375,1.1463838815689087,0.3850676119327545,True,0.8888888888888888
fold1,SB_WILTY_EP36_lie1,8,6,False,6,0.25,1.25296950340271,0.4801139123737812,True,0.75
fold1,SB_WILTY_EP36_lie2,6,2,True,4,0.5,1.117844581604004,0.2965339000026385,True,0.3333333333333333
fold1,SB_WILTY_EP36_lie3,8,7,True,6,0.375,1.130798578262329,0.4185365028679371,True,0.875
fold1,SB_WILTY_EP36_lie5,4,4,True,5,0.3125,0.9961438179016113,0.3928235024213791,True,1.0
fold1,SB_WILTY_EP36_lie6,8,2,True,3,0.4375,0.9806287288665771,0.24376248568296432,True,0.25
fold1,SB_WILTY_EP36_lie7,4,1,True,2,0.625,0.8051369786262512,0.20614058710634708,True,0.25
fold1,SB_WILTY_EP36_truth2,9,5,False,5,0.5,1.066627860069275,0.34704408711857265,True,0.5555555555555556
fold1,SB_WILTY_EP36_truth4,10,9,True,5,0.4375,1.083805799484253,0.4594161093235016,True,0.9
fold1,SB_WILTY_EP36_truth5,5,4,False,4,0.4375,1.1572930812835693,0.444510281085968,True,0.8
fold1,SB_WILTY_EP36_truth6,6,5,True,6,0.3125,1.1789442300796509,0.4928570091724396,True,0.8333333333333334
fold1,SB_WILTY_EP37_lie2,5,3,False,3,0.375,1.0602531433105469,0.3650734066963196,True,0.6
fold1,SB_WILTY_EP37_lie7,7,5,True,6,0.4375,1.20846426486969,0.4858493549483163,True,0.7142857142857143
fold1,SB_WILTY_EP37_lie8,4,4,True,4,0.5625,1.1100499629974365,0.4346199557185173,True,1.0
fold1,SB_WILTY_EP37_truth10,4,2,True,3,0.4375,1.06548011302948,0.31854238733649254,True,0.5
fold1,SB_WILTY_EP37_truth12,7,5,True,4,0.4375,0.9253844022750854,0.28325298534972326,True,0.7142857142857143
fold1,SB_WILTY_EP37_truth7,4,4,True,7,0.1875,1.104172945022583,0.5166576579213142,True,1.0
fold1,SB_WILTY_EP37_truth9,8,5,True,4,0.4375,1.1018861532211304,0.3172001503407955,True,0.625
fold1,SB_WILTY_EP38_lie2,5,3,False,4,0.5625,1.1747252941131592,0.4190500557422638,True,0.6
fold1,SB_WILTY_EP38_lie3,4,3,False,2,0.5625,1.123069405555725,0.4182668700814247,True,0.75
fold1,SB_WILTY_EP38_truth1,5,4,False,5,0.3125,1.1209008693695068,0.4784300148487091,True,0.8
fold1,SB_WILTY_EP41_lie1,4,4,True,6,0.3125,1.188114881515503,0.39116936922073364,True,1.0
fold1,SB_WILTY_EP41_lie12,8,5,True,7,0.375,1.078639030456543,0.37327244132757187,True,0.625
fold1,SB_WILTY_EP41_lie7,6,2,False,2,0.5625,0.967045783996582,0.2350256865223249,True,0.3333333333333333
fold1,SB_WILTY_EP41_truth1,9,6,True,5,0.375,1.1023660898208618,0.36794164445665145,True,0.6666666666666666
fold1,SB_WILTY_EP41_truth2,4,4,True,7,0.3125,1.2820466756820679,0.5306225940585136,True,1.0
fold1,SB_WILTY_EP41_truth5,4,2,True,5,0.375,1.0933258533477783,0.3832375928759575,True,0.5
fold1,SB_WILTY_EP42_lie1,7,0,False,3,0.75,0.9894691109657288,0.24973806525979722,False,0.0
fold1,SB_WILTY_EP42_lie11,8,1,False,2,0.6875,0.7731901407241821,0.21789357252418995,True,0.125
fold1,SB_WILTY_EP42_lie16,4,0,False,3,0.75,1.0913171768188477,0.1896322313696146,False,0.0
fold1,SB_WILTY_EP42_lie18,5,0,False,3,0.8125,0.7943671941757202,0.26830662190914156,False,0.0
fold1,SB_WILTY_EP42_truth10,4,1,True,3,0.6875,0.9251523017883301,0.1982385292649269,True,0.25
fold1,SB_WILTY_EP42_truth13,4,3,True,4,0.4375,1.089078664779663,0.4562931954860687,True,0.75
fold1,SB_WILTY_EP42_truth3,7,6,True,3,0.5,1.1580567359924316,0.368569016456604,True,0.8571428571428571
fold1,SB_WILTY_EP42_truth5,5,3,True,6,0.25,1.150688886642456,0.44558352530002593,True,0.6
fold1,YW_WILTY_EP43_lie1,4,1,False,3,0.6875,1.148921251296997,0.39537975937128067,True,0.25
fold1,YW_WILTY_EP43_lie12,4,1,False,3,0.6875,1.1096607446670532,0.2825392857193947,True,0.25
fold1,YW_WILTY_EP43_lie14,5,2,True,4,0.4375,0.9397663474082947,0.28962397277355195,True,0.4
fold1,YW_WILTY_EP43_lie7,8,0,False,3,0.75,0.9861664175987244,0.27240814082324505,False,0.0
fold1,YW_WILTY_EP43_lie8,6,6,True,5,0.3125,1.0855128765106201,0.4418362279733022,True,1.0
fold1,YW_WILTY_EP43_lie9,4,2,False,4,0.625,1.0342949628829956,0.2923037149012089,True,0.5
fold1,YW_WILTY_EP43_truth3,5,3,True,4,0.4375,1.096203327178955,0.37924936413764954,True,0.6
fold1,YW_WILTY_EP43_truth7,7,6,True,5,0.375,1.0684562921524048,0.39211859021868023,True,0.8571428571428571
fold1,YW_WILTY_EP44_lie13,4,3,False,5,0.4375,0.9409160017967224,0.4190153181552887,True,0.75
fold1,YW_WILTY_EP44_lie15,5,0,False,1,1.0,0.4121062755584717,0.12325613647699356,False,0.0
fold1,YW_WILTY_EP44_lie2,5,5,True,4,0.375,0.9893602132797241,0.40850709080696107,True,1.0
fold1,YW_WILTY_EP44_lie3,3,2,True,4,0.5,0.7787275314331055,0.3565206329027812,True,0.6666666666666666
fold1,YW_WILTY_EP44_truth1,10,6,True,4,0.4375,0.9485057592391968,0.3116327658295631,True,0.6
fold1,YW_WILTY_EP44_truth13,6,1,True,4,0.5,0.8818391561508179,0.316391925017039,True,0.16666666666666666
fold1,YW_WILTY_EP44_truth3,3,3,True,2,0.625,1.1434149742126465,0.4298541744550069,True,1.0
fold1,YW_WILTY_EP44_truth6,3,3,True,2,0.5625,0.9374790191650391,0.30160998304684955,True,1.0
fold1,YW_WILTY_EP44_truth7,7,1,False,4,0.6875,0.959586501121521,0.27999099663325716,True,0.14285714285714285
fold1,YW_WILTY_EP44_truth8,3,1,True,4,0.6875,1.0184009075164795,0.3543357749780019,True,0.3333333333333333
fold1,YW_WILTY_EP45_lie1,3,3,True,8,0.25,1.006469964981079,0.46946362654368085,True,1.0
fold1,YW_WILTY_EP45_lie13,5,0,False,2,0.8125,0.7632208466529846,0.20810702741146087,False,0.0
fold1,YW_WILTY_EP45_lie16,8,2,False,3,0.5625,0.8627636432647705,0.23843157477676868,True,0.25
fold1,YW_WILTY_EP45_lie2,3,1,False,3,0.6875,0.6080049872398376,0.25545158982276917,True,0.3333333333333333
fold1,YW_WILTY_EP45_lie3,5,0,False,2,0.9375,0.6385754942893982,0.1817468598484993,False,0.0
fold1,YW_WILTY_EP45_lie5,6,1,True,3,0.6875,0.778147280216217,0.21014985317985216,True,0.16666666666666666
fold1,YW_WILTY_EP45_truth1,4,1,False,2,0.6875,0.6860333681106567,0.27817586809396744,True,0.25
fold1,YW_WILTY_EP45_truth4,6,6,True,5,0.3125,1.157605528831482,0.3918388883272807,True,1.0
fold1,YW_WILTY_EP45_truth5,6,2,False,4,0.5625,0.9202555418014526,0.29151162256797153,True,0.3333333333333333
fold1,YW_WILTY_EP46_lie4,4,4,True,4,0.5625,1.051002860069275,0.3757349029183388,True,1.0
fold1,YW_WILTY_EP46_truth3,3,0,False,3,0.75,0.7394371628761292,0.24594251811504364,False,0.0
fold1,YW_WILTY_EP46_truth4,6,0,False,3,0.875,0.9991891384124756,0.13629493986566862,False,0.0
fold1,YW_WILTY_EP46_truth7,3,3,True,5,0.375,1.1254522800445557,0.4831939737002055,True,1.0
fold1,YW_WILTY_EP46_truth9,4,3,True,6,0.3125,1.081443190574646,0.4118564873933792,True,0.75
fold1,YW_WILTY_EP47_lie13,6,5,True,6,0.375,1.0464190244674683,0.38978637754917145,True,0.8333333333333334
fold1,YW_WILTY_EP47_lie17,3,3,True,5,0.375,1.0161709785461426,0.46300755937894184,True,1.0
fold1,YW_WILTY_EP47_lie18,3,1,False,3,0.6875,0.8793131113052368,0.28420622646808624,True,0.3333333333333333
fold1,YW_WILTY_EP47_lie19,3,3,True,6,0.5625,1.1406128406524658,0.4148433407147725,True,1.0
fold1,YW_WILTY_EP47_lie9,3,2,False,3,0.4375,1.103371262550354,0.4261528452237447,True,0.6666666666666666
fold1,YW_WILTY_EP47_truth4,2,0,False,3,0.75,0.6508707404136658,0.28027017414569855,False,0.0
fold1,YW_WILTY_EP47_truth7,3,2,True,4,0.5625,0.8594387173652649,0.3519212603569031,True,0.6666666666666666
fold1,YW_WILTY_EP48_lie2,5,1,False,3,0.6875,0.840718686580658,0.21882365942001342,True,0.2
fold1,YW_WILTY_EP48_lie3,4,4,True,4,0.375,1.1855168342590332,0.516869954764843,True,1.0
fold1,YW_WILTY_EP48_lie6,4,4,True,4,0.375,1.025435209274292,0.3888851925730705,True,1.0
fold1,YW_WILTY_EP48_lie9,9,5,True,5,0.375,0.9160463213920593,0.3027909646431605,True,0.5555555555555556
fold1,YW_WILTY_EP48_truth2,3,2,False,4,0.5625,1.0382821559906006,0.4136052230993907,True,0.6666666666666666
fold1,YW_WILTY_EP48_truth3,4,1,True,5,0.5625,1.034604787826538,0.25665435567498207,True,0.25
fold1,YW_WILTY_EP48_truth5,3,2,False,3,0.625,0.9904760122299194,0.36573298772176105,True,0.6666666666666666
fold1,YW_WILTY_EP49_lie1,3,3,True,5,0.375,1.1131647825241089,0.49852877855300903,True,1.0
fold1,YW_WILTY_EP49_lie2,10,7,True,4,0.375,1.0189789533615112,0.3527494132518768,True,0.7
fold1,YW_WILTY_EP49_lie4,4,4,True,4,0.375,0.9531207084655762,0.39479827880859375,True,1.0
fold1,YW_WILTY_EP49_lie5,5,4,False,4,0.375,0.8879259824752808,0.3661403596401215,True,0.8
fold1,YW_WILTY_EP49_lie7,4,4,True,8,0.25,1.208297610282898,0.495175339281559,True,1.0
fold1,YW_WILTY_EP49_truth10,7,2,True,3,0.5625,1.020557165145874,0.30524126972470966,True,0.2857142857142857
fold1,YW_WILTY_EP49_truth11,8,2,False,3,0.5625,0.6975680589675903,0.24444111064076424,True,0.25
fold1,YW_WILTY_EP49_truth13,3,2,True,3,0.6875,0.8513251543045044,0.3080384433269501,True,0.6666666666666666
fold1,YW_WILTY_EP49_truth14,4,1,True,5,0.5,0.9825432300567627,0.334110863506794,True,0.25
fold1,YW_WILTY_EP49_truth2,4,2,True,5,0.5,0.9455546140670776,0.29179689660668373,True,0.5
fold1,YW_WILTY_EP49_truth4,3,3,True,6,0.375,1.1303658485412598,0.5168532431125641,True,1.0
fold1,YW_WILTY_EP49_truth7,8,1,False,3,0.5625,1.1227047443389893,0.2070157746784389,True,0.125
fold1,YW_WILTY_EP49_truth9,5,3,True,4,0.5,0.9102804660797119,0.3417966067790985,True,0.6
fold1,YW_WILTY_EP50_lie1,3,3,True,4,0.5,1.0367964506149292,0.42287135124206543,True,1.0
fold1,YW_WILTY_EP50_lie12,4,2,True,4,0.4375,1.0145171880722046,0.3681824654340744,True,0.5
fold1,YW_WILTY_EP50_lie14,7,1,False,4,0.6875,0.9468016028404236,0.2886378509657724,True,0.14285714285714285
fold1,YW_WILTY_EP50_lie3,9,7,True,4,0.4375,1.1521544456481934,0.39741097225083244,True,0.7777777777777778
fold1,YW_WILTY_EP50_lie4,3,1,True,3,0.625,1.0820368528366089,0.35115815202395123,True,0.3333333333333333
fold1,YW_WILTY_EP50_lie7,3,0,False,4,0.8125,0.6626307964324951,0.2501007467508316,False,0.0
fold1,YW_WILTY_EP50_lie9,3,3,True,4,0.4375,1.1602387428283691,0.4241575598716736,True,1.0
fold1,YW_WILTY_EP50_truth12,5,5,True,6,0.3125,1.115684986114502,0.4730979323387146,True,1.0
fold1,YW_WILTY_EP50_truth13,3,3,True,6,0.5,1.1787159442901611,0.5492397844791412,True,1.0
fold1,YW_WILTY_EP50_truth14,4,2,True,4,0.375,1.1400071382522583,0.4056606665253639,True,0.5
fold1,YW_WILTY_EP50_truth15,5,1,True,4,0.4375,1.1089085340499878,0.3074788749217987,True,0.2
fold1,YW_WILTY_EP50_truth5,4,2,True,5,0.4375,0.9787101745605469,0.365483783185482,True,0.5
fold1,YW_WILTY_EP51_lie3,5,0,False,3,0.875,0.8837591409683228,0.19437330663204194,False,0.0
fold1,YW_WILTY_EP51_lie6,4,0,False,2,0.8125,0.8624066114425659,0.19534578546881676,False,0.0
fold1,YW_WILTY_EP51_truth4,9,7,True,3,0.4375,1.1086622476577759,0.35131340556674534,True,0.7777777777777778
fold1,YW_WILTY_EP51_truth5,4,3,False,4,0.5625,0.9477394819259644,0.33178578317165375,True,0.75
fold1,YW_WILTY_EP52_lie2,5,5,True,5,0.375,1.2092924118041992,0.4415270030498505,True,1.0
fold1,YW_WILTY_EP52_lie4,3,3,True,6,0.3125,1.0972638130187988,0.40901434421539307,True,1.0
fold1,YW_WILTY_EP52_lie7,5,5,True,3,0.375,1.0155997276306152,0.40259572863578796,True,1.0
fold1,YW_WILTY_EP52_lie8,5,5,True,5,0.3125,1.006803035736084,0.4503640472888947,True,1.0
fold1,YW_WILTY_EP52_truth12,4,4,True,5,0.375,1.090741515159607,0.4695439487695694,True,1.0
fold1,YW_WILTY_EP52_truth4,7,4,True,4,0.375,1.1536223888397217,0.38640763078417095,True,0.5714285714285714
fold1,YW_WILTY_EP53_lie1,7,2,False,3,0.5,0.9549770355224609,0.2771423693214144,True,0.2857142857142857
fold1,YW_WILTY_EP53_lie7,4,1,False,3,0.6875,1.069677710533142,0.2795540317893028,True,0.25
fold1,YW_WILTY_EP53_truth13,4,2,True,2,0.5,1.17610764503479,0.3443314954638481,True,0.5
fold1,YW_WILTY_EP53_truth2,3,2,False,3,0.5625,1.0031553506851196,0.36673736572265625,True,0.6666666666666666
fold1,YW_WILTY_EP53_truth3,5,5,True,7,0.25,1.1054326295852661,0.5169106602668763,True,1.0
fold1,YW_WILTY_EP53_truth4,3,0,False,2,0.8125,0.9852294921875,0.24821064372857413,False,0.0
fold1,YW_WILTY_EP54_lie3,4,4,True,4,0.4375,1.0619056224822998,0.49093884229660034,True,1.0
fold1,YW_WILTY_EP54_lie4,5,3,False,2,0.6875,0.8138206005096436,0.22337237894535064,True,0.6
fold1,YW_WILTY_EP54_truth1,6,5,False,3,0.5,1.0327515602111816,0.3563927461703618,True,0.8333333333333334
fold1,YW_WILTY_EP54_truth2,4,3,True,3,0.5,1.0217889547348022,0.29036717861890793,True,0.75
fold1,YW_WILTY_EP55_lie10,6,6,True,5,0.375,1.2330362796783447,0.452345406015714,True,1.0
fold1,YW_WILTY_EP55_lie13,4,1,True,4,0.4375,1.0783295631408691,0.24288401752710342,True,0.25
fold1,YW_WILTY_EP55_lie14,4,0,False,4,0.75,0.8062616586685181,0.2162398062646389,False,0.0
fold1,YW_WILTY_EP55_lie2,5,1,True,2,0.6875,0.6974231600761414,0.2339371770620346,True,0.2
fold1,YW_WILTY_EP55_lie5,4,3,False,4,0.5,0.9096956253051758,0.3345976248383522,True,0.75
fold1,YW_WILTY_EP55_truth4,3,3,True,6,0.3125,1.0700371265411377,0.540848066409429,True,1.0
fold1,YW_WILTY_EP55_truth8,4,4,True,5,0.3125,1.1448155641555786,0.47735733538866043,True,1.0
fold1,YW_WILTY_EP56_lie13,6,5,True,5,0.4375,1.003299593925476,0.3620717227458954,True,0.8333333333333334
fold1,YW_WILTY_EP56_lie14,5,1,True,3,0.6875,0.7249168157577515,0.21590750515460969,True,0.2
fold1,YW_WILTY_EP56_lie15,7,5,True,5,0.375,0.8669580221176147,0.299313913498606,True,0.7142857142857143
fold1,YW_WILTY_EP56_lie18,10,4,False,4,0.4375,1.103515625,0.3321393221616745,True,0.4
fold1,YW_WILTY_EP56_lie5,6,6,True,7,0.1875,1.1052848100662231,0.47229041655858356,True,1.0
fold1,YW_WILTY_EP56_lie6,4,3,True,3,0.625,0.9775071740150452,0.3512779176235199,True,0.75
fold1,YW_WILTY_EP56_truth3,3,1,True,3,0.4375,0.9684370756149292,0.35317541162172955,True,0.3333333333333333
fold1,YW_WILTY_EP70_lie17,4,1,False,2,0.625,1.2015669345855713,0.2054009884595871,True,0.25
