video_id,label,score_lie,aggregation,host,episode,episode_group_id,group_id,start_time,end_time,size_bytes,fold,threshold_default,threshold_calibrated,pred_default,pred_calibrated,correct_default,correct_calibrated,error_type_calibrated,margin_to_calibrated_threshold,window_score_mean,window_score_std,window_score_min,window_score_max,num_windows,wrong_confidence
YW_WILTY_EP46_lie3,1,0.4103286415338516,mean,YW,46,YW_EP46,YW_EP46,11:06,11:14,472668.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.10106043517589569,0.4103286415338516,0.06859272566027183,0.3571757376194,0.5087339282035828,8,0.10106043517589569
BRI_WILTY_EP64_truth_19,0,0.7059941053390503,mean,BRI,64,BRI_EP64,BRI_EP64,18:01,18:06,277685.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.100529832392931,0.7059941053390503,0.04055381384288111,0.6579070091247559,0.7690489888191223,5,0.100529832392931
YW_WILTY_EP52_lie3,1,0.4111258924007416,mean,YW,52,YW_EP52,YW_EP52,14:03,14:13,605242.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.10026318430900572,0.4111258924007416,0.08952830622013896,0.325981855392456,0.5211490988731384,10,0.10026318430900572
LS_WILTY_EP6_lie6,1,0.5059457321961721,mean,LS,6,LS_EP6,LS_EP6,22:26,22:32,284843.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.09951854074994715,0.5059457321961721,0.10752731527400274,0.4253775179386139,0.6916024088859558,6,0.09951854074994715
YW_WILTY_EP45_lie4,1,0.4119051737444741,mean,YW,45,YW_EP45,YW_EP45,6:50,6:57,493310.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.09948390296527321,0.41190517374447416,0.06147164499302557,0.3730767965316772,0.5315300226211548,7,0.09948390296527321
SB_WILTY_EP42_lie13,1,0.4127954095602035,mean,SB,42,SB_EP42,SB_EP42,24:09,24:13,242732.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.09859366714954382,0.41279540956020355,0.07431795164590273,0.3500974178314209,0.5205018520355225,4,0.09859366714954382
SB_WILTY_EP34_lie7,1,0.5070579826831818,mean,SB,34,SB_EP34,SB_EP34,3:44,3:49,298725.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.09840629026293746,0.5070579826831818,0.019108454187989954,0.4861566722393036,0.5319954752922058,5,0.09840629026293746
YW_WILTY_EP56_lie11,1,0.4372319988906383,mean,YW,56,YW_EP56,YW_EP56,12:12,12:20,696010.0,fold2,0.5,0.5355864841313589,0,0,False,False,false_negative,-0.0983544852407206,0.43723199889063835,0.053919669868342165,0.3739251792430877,0.519433319568634,8,0.0983544852407206
LS_WILTY_EP4_lie10,1,0.5071408649285635,mean,LS,4,LS_EP4,LS_EP4,23:42,23:48,317520.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.09832340801755579,0.5071408649285635,0.1192684832077352,0.4052445590496063,0.6724736094474792,6,0.09832340801755579
AN_WILTY_EP19_lie15,1,0.5081171542406082,mean,AN,19,AN_EP19,AN_EP19,22:36,22:41,303790.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.09734711870551105,0.5081171542406082,0.031766399370055785,0.472364991903305,0.5372633934020996,4,0.09734711870551105
AN_WILTY_EP19_lie7,1,0.5084321424365044,mean,AN,19,AN_EP19,AN_EP19,9:37,9:42,238215.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.0970321305096149,0.5084321424365044,0.05592748540971157,0.4345866739749908,0.5691916942596436,4,0.0970321305096149
YW_WILTY_EP49_lie1,1,0.5086148977279663,mean,YW,49,YW_EP49,YW_EP49,11:22,11:25,263138.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.09684937521815296,0.5086148977279663,0.136648157399973,0.3727884292602539,0.6460701823234558,3,0.09684937521815296
LS_WILTY_EP75_lie4,1,0.5086841341108084,mean,LS,75,LS_EP75,LS_EP75,14:03,14:35,1996799.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.09678013883531089,0.5086841341108084,0.10875651862121163,0.3315107226371765,0.6993535757064819,16,0.09678013883531089
SB_WILTY_EP32_lie7,1,0.5095038541725704,mean,SB,32,SB_EP32,SB_EP32,3:19,3:26,449713.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.09596041877354888,0.5095038541725704,0.014369600306323378,0.4817355573177337,0.524642825126648,7,0.09596041877354888
BRI_WILTY_EP64_lie_15,1,0.5097747047742208,mean,BRI,64,BRI_EP64,BRI_EP64,15:39,15:42,275842.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.09568956817189844,0.5097747047742208,0.013059784483516534,0.4950325489044189,0.5198952555656433,3,0.09568956817189844
YW_WILTY_EP56_lie8,1,0.4410448968410492,mean,YW,56,YW_EP56,YW_EP56,11:24,11:28,223997.0,fold2,0.5,0.5355864841313589,0,0,False,False,false_negative,-0.0945415872903097,0.4410448968410492,0.07931030200979992,0.3687747120857239,0.5237656235694885,4,0.0945415872903097
SB_WILTY_EP42_truth10,0,0.699767217040062,mean,SB,42,SB_EP42,SB_EP42,9:19,9:23,506324.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.09430294409394269,0.699767217040062,0.03666019678605728,0.64736407995224,0.7255479097366333,4,0.09430294409394269
BRI_WILTY_EP61_lie_18,1,0.417335828145345,mean,BRI,61,BRI_EP61,BRI_EP61,13:22,13:28,511355.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.09405324856440234,0.41733582814534503,0.06552748035916352,0.3714222311973572,0.5441180467605591,6,0.09405324856440234
BRI_WILTY_EP59_lie_14,1,0.5126779675483704,mean,BRI,59,BRI_EP59,BRI_EP59,11:05,11:08,136088.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.0927863053977489,0.5126779675483704,0.03649629529952858,0.4788126945495605,0.551332414150238,3,0.0927863053977489
SB_WILTY_EP32_lie8,1,0.5144771859049797,mean,SB,32,SB_EP32,SB_EP32,7:05,7:09,188410.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.09098708704113956,0.5144771859049797,0.04187581626447594,0.4628393948078155,0.5628482699394226,4,0.09098708704113956
YW_WILTY_EP49_truth11,0,0.6944184675812721,mean,YW,49,YW_EP49,YW_EP49,25:14,25:22,444819.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.08895419463515286,0.6944184675812721,0.08429709967732371,0.5662669539451599,0.7806317806243896,8,0.08895419463515286
LS_WILTY_EP6_lie3,1,0.5167368352413177,mean,LS,6,LS_EP6,LS_EP6,12:13,12:17,419372.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.08872743770480152,0.5167368352413177,0.008425208137580664,0.5090247392654419,0.5285598039627075,4,0.08872743770480152
BRI_WILTY_EP60_lie_15,1,0.4232320019177028,mean,BRI,60,BRI_EP60,BRI_EP60,16:04,16:11,430138.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.08815707479204449,0.4232320019177028,0.09558874038173644,0.3386782109737396,0.5340995192527771,7,0.08815707479204449
LS_WILTY_EP10_truth8,0,0.6929313838481903,mean,LS,10,LS_EP10,LS_EP10,21:37,21:41,152061.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.08746711090207104,0.6929313838481903,0.06856912051760301,0.6110715270042419,0.7784258127212524,4,0.08746711090207104
LS_WILTY_EP13_lie9,1,0.425582359234492,mean,LS,13,LS_EP13,LS_EP13,16:28,16:31,331932.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.08580671747525531,0.425582359234492,0.0802374857403608,0.3671639561653137,0.5170693397521973,3,0.08580671747525531
LS_WILTY_EP73_ true13,0,0.6911525229612986,mean,LS,73,LS_EP73,LS_EP73,9:51,9:57,443072.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.08568825001517932,0.6911525229612986,0.04575402518080999,0.6333785057067871,0.7448066473007202,6,0.08568825001517932
SB_WILTY_EP35_truth10,0,0.6910907104611397,mean,SB,35,SB_EP35,SB_EP35,9:48,9:56,362124.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.08562643751502041,0.6910907104611397,0.05814100124620741,0.5786178112030029,0.7372432351112366,8,0.08562643751502041
BRI_WILTY_EP63_lie_29,1,0.4257731863430568,mean,BRI,63,BRI_EP63,BRI_EP63,17:17,17:24,257829.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.08561589036669054,0.42577318634305683,0.09427186204306932,0.3212944567203522,0.5039191842079163,7,0.08561589036669054
LS_WILTY_EP14_lie5,1,0.4503096863627434,mean,LS,14,LS_EP14,LS_EP14,17:41,17:45,423118.0,fold2,0.5,0.5355864841313589,0,0,False,False,false_negative,-0.08527679776861552,0.4503096863627434,0.07186184193862694,0.3573307693004608,0.5172388553619385,4,0.08527679776861552
YW_WILTY_EP50_lie3,1,0.5212698744402992,mean,YW,50,YW_EP50,YW_EP50,2:29,2:38,388352.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.08419439850582011,0.5212698744402992,0.08995357870546757,0.4345824420452118,0.6585644483566284,9,0.08419439850582011
BRI_WILTY_EP60_lie_16,1,0.4279773294925689,mean,BRI,60,BRI_EP60,BRI_EP60,16:52,16:57,298889.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.08341174721717842,0.42797732949256895,0.09169380184021463,0.3375793993473053,0.5343050956726074,5,0.08341174721717842
BRI_WILTY_EP58_truth_14,0,0.6879673855645316,mean,BRI,58,BRI_EP58,BRI_EP58,10:56,11:03,487543.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.08250311261841237,0.6879673855645316,0.06343138376587533,0.555138349533081,0.7304576635360718,7,0.08250311261841237
YW_WILTY_EP54_lie4,1,0.5238768339157105,mean,YW,54,YW_EP54,YW_EP54,16:59,17:04,263448.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.08158743903040877,0.5238768339157105,0.08166086006463591,0.4724918603897095,0.6657053232192993,5,0.08158743903040877
LS_WILTY_EP3_lie3,1,0.5245803117752075,mean,LS,3,LS_EP3,LS_EP3,7:10,7:15,224590.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.08088396117091179,0.5245803117752075,0.0400620912542308,0.4934355914592743,0.5931476354598999,5,0.08088396117091179
LS_WILTY_EP6_lie7,1,0.5250000476837158,mean,LS,6,LS_EP6,LS_EP6,23:58,24:03,265105.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.08046422526240349,0.5250000476837158,0.0660736539175536,0.4183286428451538,0.5990235805511475,5,0.08046422526240349
BRI_WILTY_EP58_lie_3,1,0.4315438270568847,mean,BRI,58,BRI_EP58,BRI_EP58,2:52,2:56,326879.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.0798452496528626,0.43154382705688477,0.0887695187652244,0.3467657268047333,0.5084869265556335,4,0.0798452496528626
LS_WILTY_EP1_lie9,1,0.5258207395672798,mean,LS,1,LS_EP1,LS_EP1,24:30,24:34,272293.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.07964353337883945,0.5258207395672798,0.04139669924469238,0.4756731688976288,0.5636706948280334,4,0.07964353337883945
BRI_WILTY_EP57_truth_32,0,0.6849571615457535,mean,BRI,57,BRI_EP57,BRI_EP57,27:22,27:26,329093.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.07949288859963421,0.6849571615457535,0.08967345282816833,0.6056075692176819,0.8113987445831299,4,0.07949288859963421
BRI_WILTY_EP60_lie_17,1,0.4331863820552826,mean,BRI,60,BRI_EP60,BRI_EP60,17:28,17:36,438972.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.07820269465446472,0.4331863820552826,0.07230943063850348,0.3884572386741638,0.5508829355239868,8,0.07820269465446472
SB_WILTY_EP35_lie3,1,0.457649290561676,mean,SB,35,SB_EP35,SB_EP35,6:24,6:29,215711.0,fold2,0.5,0.5355864841313589,0,0,False,False,false_negative,-0.07793719356968287,0.457649290561676,0.09958093423379007,0.2819411158561706,0.524767279624939,5,0.07793719356968287
YW_WILTY_EP48_truth3,0,0.6826858967542648,mean,YW,48,YW_EP48,YW_EP48,3:59,4:03,292691.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.07722162380814557,0.6826858967542648,0.06953778929798167,0.5822563767433167,0.7329823970794678,4,0.07722162380814557
LS_WILTY_EP13_lie2,1,0.4584005653858184,mean,LS,13,LS_EP13,LS_EP13,5:09,5:14,300397.0,fold2,0.5,0.5355864841313589,0,0,False,False,false_negative,-0.07718591874554048,0.45840056538581847,0.0269639076580695,0.4120267331600189,0.480336457490921,5,0.07718591874554048
LS_WILTY_EP3_lie11,1,0.5287877857685089,mean,LS,3,LS_EP3,LS_EP3,24:55,25:00,355576.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.07667648717761033,0.5287877857685089,0.0319949401901571,0.4806006252765655,0.5603599548339844,5,0.07667648717761033
LS_WILTY_EP73_ lie1,1,0.5303253744329725,mean,LS,73,LS_EP73,LS_EP73,12:06,12:13,488854.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.07513889851314681,0.5303253744329725,0.02411866282064901,0.4816285669803619,0.5603060722351074,7,0.07513889851314681
AN_WILTY_EP21_lie18,1,0.4370887205004692,mean,AN,21,AN_EP21,AN_EP21,23:36,23:40,237469.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.0743003562092781,0.4370887205004692,0.08386750255952104,0.3468039035797119,0.5108833312988281,4,0.0743003562092781
LS_WILTY_EP3_lie1,1,0.5329425930976868,mean,LS,3,LS_EP3,LS_EP3,6:44,6:48,389350.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.0725216798484325,0.5329425930976868,0.11947735022424254,0.4229423403739929,0.6936283707618713,4,0.0725216798484325
AN_WILTY_EP22_lie10,1,0.5332653760910034,mean,AN,22,AN_EP22,AN_EP22,8:32,8:37,465009.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.07219889685511582,0.5332653760910034,0.019965625008963563,0.5035369992256165,0.55072021484375,5,0.07219889685511582
SB_WILTY_EP37_lie3,1,0.4399222284555435,mean,SB,37,SB_EP37,SB_EP37,3:05,3:11,248797.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.0714668482542038,0.4399222284555435,0.09831706906322561,0.3445854187011719,0.5350961685180664,6,0.0714668482542038
BRI_WILTY_EP64_lie_14,1,0.464625671505928,mean,BRI,64,BRI_EP64,BRI_EP64,13:20,13:26,309899.0,fold2,0.5,0.5355864841313589,0,0,False,False,false_negative,-0.07096081262543091,0.46462567150592804,0.10811157487957605,0.2577378153800964,0.535920262336731,6,0.07096081262543091
YW_WILTY_EP43_truth7,0,0.6763054387910026,mean,YW,43,YW_EP43,YW_EP43,17:35,17:42,448443.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.07084116584488331,0.6763054387910026,0.05829839606507206,0.6044525504112244,0.7576853036880493,7,0.07084116584488331
AN_WILTY_EP24_lie14,1,0.4406319782137871,mean,AN,24,AN_EP24,AN_EP24,8:46,8:50,289268.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.07075709849596024,0.4406319782137871,0.08593745732728478,0.3639012277126312,0.522797703742981,4,0.07075709849596024
LS_WILTY_EP10_lie15,1,0.4410323649644851,mean,LS,10,LS_EP10,LS_EP10,26:11,26:15,313859.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.0703567117452622,0.4410323649644851,0.06958410438071966,0.3865774273872375,0.5319962501525879,4,0.0703567117452622
AN_WILTY_EP24_lie16,1,0.5358904123306274,mean,AN,24,AN_EP24,AN_EP24,9:26,9:36,687778.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.06957386061549187,0.5358904123306274,0.06574188708216341,0.4145549535751343,0.6405380368232727,10,0.06957386061549187
SB_WILTY_EP37_lie1,1,0.4420217318194253,mean,SB,37,SB_EP37,SB_EP37,1:41,1:48,271236.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.06936734489032204,0.44202173181942533,0.09474235867669703,0.3302870690822601,0.5326632857322693,7,0.06936734489032204
BRI_WILTY_EP61_lie_30,1,0.5361815293629965,mean,BRI,61,BRI_EP61,BRI_EP61,19:49,19:52,253016.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.06928274358312281,0.5361815293629965,0.032502184339311305,0.5028843879699707,0.5678256750106812,3,0.06928274358312281
YW_WILTY_EP56_lie6,1,0.5372351184487343,mean,YW,56,YW_EP56,YW_EP56,10:40,10:44,273777.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.06822915449738498,0.5372351184487343,0.06187720558654908,0.4732958376407623,0.621719241142273,4,0.06822915449738498
YW_WILTY_EP44_lie3,1,0.53730375568072,mean,YW,44,YW_EP44,YW_EP44,3:02,3:05,116161.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.06816051726539929,0.53730375568072,0.06447364382356938,0.4830657541751861,0.6085875630378723,3,0.06816051726539929
BRI_WILTY_EP66_lie_11,1,0.4447411149740219,mean,BRI,66,BRI_EP66,BRI_EP66,12:47,12:52,407758.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.0666479617357254,0.4447411149740219,0.08958439949262184,0.3683610558509826,0.5523412227630615,4,0.0666479617357254
LS_WILTY_EP72_lie6,1,0.5389517967899641,mean,LS,72,LS_EP72,LS_EP72,14:58,15:10,648247.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.06651247615615519,0.5389517967899641,0.07266884552476945,0.4543743133544922,0.65707927942276,12,0.06651247615615519
BRI_WILTY_EP59_deception_23,1,0.5390837689240774,mean,BRI,59,BRI_EP59,BRI_EP59,20:48,20:51,134676.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.06638050402204188,0.5390837689240774,0.047199897054571276,0.4856680333614349,0.5751671195030212,3,0.06638050402204188
LS_WILTY_EP73_ lie6,1,0.5391890853643417,mean,LS,73,LS_EP73,LS_EP73,17:09,17:13,218043.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.06627518758177753,0.5391890853643417,0.07018148061676598,0.4782728254795074,0.6118113398551941,4,0.06627518758177753
AN_WILTY_EP19_lie9,1,0.5398468896746635,mean,AN,19,AN_EP19,AN_EP19,10:23,10:28,248513.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.06561738327145572,0.5398468896746635,0.053712798212694306,0.4654710590839386,0.593094527721405,4,0.06561738327145572
YW_WILTY_EP48_lie4,1,0.4703569710254669,mean,YW,48,YW_EP48,YW_EP48,12:20,12:23,260445.0,fold2,0.5,0.5355864841313589,0,0,False,False,false_negative,-0.06522951310589198,0.47035697102546686,0.020721959683537607,0.4485635161399841,0.489808440208435,3,0.06522951310589198
SB_WILTY_EP29_lie5,1,0.540240466594696,mean,SB,29,SB_EP29,SB_EP29,2:12,2:16,629343.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.06522380635142322,0.540240466594696,0.038672529278846304,0.4983495473861694,0.588939905166626,4,0.06522380635142322
LS_WILTY_EP13_lie6,1,0.5412504971027374,mean,LS,13,LS_EP13,LS_EP13,7:27,7:31,257874.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.06421377584338184,0.5412504971027374,0.032640911150879505,0.4993056654930115,0.5784704089164734,4,0.06421377584338184
AN_WILTY_EP24_lie9,1,0.5420884958335331,mean,AN,24,AN_EP24,AN_EP24,6:03,6:10,456376.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.06337577711258613,0.5420884958335331,0.04495003484926233,0.4484837353229522,0.5876874923706055,7,0.06337577711258613
AN_WILTY_EP22_lie5,1,0.5422977606455485,mean,AN,22,AN_EP22,AN_EP22,4:43,4:46,318335.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.0631665123005708,0.5422977606455485,0.020609550396292323,0.5282296538352966,0.5659546852111816,3,0.0631665123005708
BRI_WILTY_EP59_lie_16,1,0.4483918505055563,mean,BRI,59,BRI_EP59,BRI_EP59,14:52,14:59,532200.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.06299722620419101,0.44839185050555636,0.08764042066843063,0.3490677177906036,0.5450195074081421,7,0.06299722620419101
LS_WILTY_EP13_lie1,1,0.4488961001237233,mean,LS,13,LS_EP13,LS_EP13,4:21,4:24,377496.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.06249297658602404,0.44889610012372333,0.097028683062312,0.336858719587326,0.505448043346405,3,0.06249297658602404
SB_WILTY_EP34_lie11,1,0.4493311122059822,mean,SB,34,SB_EP34,SB_EP34,9:41,9:45,219902.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.062057964503765106,0.4493311122059822,0.09313362215121303,0.3601014912128448,0.5301388502120972,4,0.062057964503765106
BRI_WILTY_EP64_lie_11,1,0.4746309568484624,mean,BRI,64,BRI_EP64,BRI_EP64,12:11,12:17,364715.0,fold2,0.5,0.5355864841313589,0,0,False,False,false_negative,-0.06095552728289649,0.4746309568484624,0.04878968067200538,0.403971254825592,0.5349206924438477,6,0.06095552728289649
SB_WILTY_EP34_lie5,1,0.4509742856025696,mean,SB,34,SB_EP34,SB_EP34,2:26,2:30,338270.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.060414791107177734,0.4509742856025696,0.1034062385444541,0.3585553765296936,0.5405794978141785,4,0.060414791107177734
LS_WILTY_EP13_lie3,1,0.545141006509463,mean,LS,13,LS_EP13,LS_EP13,5:53,5:59,476166.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.06032326643665631,0.545141006509463,0.041932267366944186,0.4664102494716644,0.5793412923812866,6,0.06032326643665631
SB_WILTY_EP36_lie4,1,0.4761143177747726,mean,SB,36,SB_EP36,SB_EP36,1:22,1:28,343456.0,fold2,0.5,0.5355864841313589,0,0,False,False,false_negative,-0.05947216635658631,0.47611431777477264,0.04449078912827095,0.4333468973636627,0.5304037928581238,6,0.05947216635658631
AN_WILTY_EP17_lie18,1,0.5465376973152161,mean,AN,17,AN_EP17,AN_EP17,26:21,26:25,241186.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.0589265756309032,0.5465376973152161,0.024160965832090674,0.5197625756263733,0.5763801336288452,4,0.0589265756309032
BRI_WILTY_EP58_lie_27,1,0.4768060247103373,mean,BRI,58,BRI_EP58,BRI_EP58,20:02,20:08,397111.0,fold2,0.5,0.5355864841313589,0,0,False,False,false_negative,-0.058780459421021614,0.47680602471033734,0.04622900079819151,0.39522185921669,0.5352060198783875,6,0.058780459421021614
BRI_WILTY_EP61_lie_23,1,0.4529306888580322,mean,BRI,61,BRI_EP61,BRI_EP61,15:48,15:54,483586.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.05845838785171509,0.4529306888580322,0.08598910775345353,0.3611087501049042,0.5354156494140625,6,0.05845838785171509
AN_WILTY_EP15_truth6,0,0.6634926696618398,mean,AN,15,AN_EP15,AN_EP15,8:58,9:04,532993.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.058028396715720576,0.6634926696618398,0.08154583915279648,0.5298184156417847,0.7419734597206116,6,0.058028396715720576
LS_WILTY_EP72_lie3,1,0.4776470164457957,mean,LS,72,LS_EP72,LS_EP72,4:03,4:06,302530.0,fold2,0.5,0.5355864841313589,0,0,False,False,false_negative,-0.057939467685563184,0.4776470164457957,0.04588835918863726,0.4261367619037628,0.5141614079475403,3,0.057939467685563184
YW_WILTY_EP56_lie5,1,0.5475360999504725,mean,YW,56,YW_EP56,YW_EP56,6:42,6:48,391663.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.05792817299564679,0.5475360999504725,0.14369975066915322,0.3716160356998443,0.7159326076507568,6,0.05792817299564679
YW_WILTY_EP49_lie6,1,0.4781502385934194,mean,YW,49,YW_EP49,YW_EP49,21:06,21:12,315302.0,fold2,0.5,0.5355864841313589,0,0,False,False,false_negative,-0.05743624553793952,0.4781502385934194,0.058990103165119885,0.4037102460861206,0.5359331369400024,6,0.05743624553793952
SB_WILTY_EP41_truth5,0,0.6627027690410614,mean,SB,41,SB_EP41,SB_EP41,13:29,13:33,287991.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.05723849609494214,0.6627027690410614,0.04019563653562608,0.6313043832778931,0.7194187045097351,4,0.05723849609494214
YW_WILTY_EP49_lie2,1,0.5482265174388885,mean,YW,49,YW_EP49,YW_EP49,15:08,15:18,532351.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.05723775550723076,0.5482265174388885,0.08331427151029507,0.4620703458786011,0.7293428182601929,10,0.05723775550723076
BRI_WILTY_EP62_lie_30,1,0.5482965310414633,mean,BRI,62,BRI_EP62,BRI_EP62,23:27,23:30,334730.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.05716774190465601,0.5482965310414633,0.013386820118051325,0.5370518565177917,0.5631044507026672,3,0.05716774190465601
BRI_WILTY_EP60_lie_20,1,0.4548537035783132,mean,BRI,60,BRI_EP60,BRI_EP60,20:32,20:35,250995.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.05653537313143414,0.4548537035783132,0.06761124283267396,0.4143839180469513,0.5329066514968872,3,0.05653537313143414
AN_WILTY_EP24_lie3,1,0.5504155576229095,mean,AN,24,AN_EP24,AN_EP24,0:23,0:28,360569.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.05504871532320976,0.5504155576229095,0.08212463886480972,0.4589627683162689,0.6544285416603088,5,0.05504871532320976
AN_WILTY_EP22_lie25,1,0.5504595836003622,mean,AN,22,AN_EP22,AN_EP22,21:22,21:25,269949.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.055004689345757085,0.5504595836003622,0.04735899015698677,0.497920274734497,0.589866578578949,3,0.055004689345757085
AN_WILTY_EP18_lie16,1,0.4566047489643097,mean,AN,18,AN_EP18,AN_EP18,18:11,18:14,133877.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.05478432774543762,0.4566047489643097,0.11027541681426827,0.3786282539367676,0.5345812439918518,2,0.05478432774543762
AN_WILTY_EP26_lie16,1,0.5507039874792099,mean,AN,26,AN_EP26,AN_EP26,12:34,12:42,335899.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.054760285466909364,0.5507039874792099,0.05048238562567064,0.5211312770843506,0.6730561256408691,8,0.054760285466909364
BRI_WILTY_EP57_lie_11,1,0.5509093046188355,mean,BRI,57,BRI_EP57,BRI_EP57,12:19,12:24,285434.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.05455496832728379,0.5509093046188355,0.03532932571557279,0.5016489624977112,0.5860076546669006,5,0.05455496832728379
LS_WILTY_EP14_truth6,0,0.6597817689180374,mean,LS,14,LS_EP14,LS_EP14,18:26,18:30,315864.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.05431749597191815,0.6597817689180374,0.04651849004699068,0.6086586713790894,0.707550585269928,4,0.05431749597191815
LS_WILTY_EP7_lie11,1,0.4571194648742676,mean,LS,7,LS_EP7,LS_EP7,19:23,19:28,374865.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.054269611835479736,0.4571194648742676,0.07655883336174867,0.3595228791236877,0.5142757296562195,5,0.054269611835479736
